lat,lon,polygon_id
-15.028009,125.145763,0
-15.011407,125.165294,0
-15.044529,125.172618,0
-15.066095,125.246593,0
-15.140558,125.288259,0
-15.137953,125.43214,0
-15.107599,125.37379,0
-15.076593,125.390636,0
-15.051446,125.366466,0
-15.009047,125.429535,0
-14.993422,125.280935,0
-14.956231,125.287608,0
-14.945489,125.186778,0
-14.90838,125.215831,0
-14.920099,125.289724,0
-14.885024,125.308849,0
-14.844822,125.202159,0
-14.779392,125.188731,0
-14.735935,125.135997,0
-14.70086,125.211436,0
-14.668145,125.204926,0
-14.671563,125.260265,0
-14.634698,125.30128,0
-14.61419,125.232921,0
-14.573175,125.314789,0
-14.498712,125.347667,0
-14.607354,125.342784,0
-14.539158,125.390636,0
-14.638849,125.439464,0
-14.490655,125.493663,0
-14.497491,125.555024,0
-14.553318,125.539561,0
-14.545343,125.589203,0
-14.4013,125.617198,0
-14.245701,125.585623,0
-14.223728,125.618175,0
-14.291436,125.706554,0
-14.270929,125.733165,0
-14.333673,125.710948,0
-14.333103,125.658051,0
-14.506768,125.684337,0
-14.634698,125.637706,0
-14.398533,125.732921,0
-14.470147,125.733165,0
-14.434828,125.798106,0
-14.457615,125.849946,0
-14.484308,125.817231,0
-14.584568,125.833018,0
-14.637791,125.918142,0
-14.51865,125.925059,0
-14.545343,125.983409,0
-14.508722,126.04127,0
-14.380792,125.980235,0
-14.35003,126.060883,0
-14.23561,126.062999,0
-14.195245,126.144786,0
-14.094903,126.134451,0
-14.07822,126.006602,0
-14.021417,125.97283,0
-13.990411,125.980235,0
-14.028497,126.033865,0
-13.984063,126.047374,0
-14.025079,126.096365,0
-13.969415,126.085948,0
-13.922052,126.017345,0
-13.931817,126.060069,0
-13.889418,126.086436,0
-13.925388,126.091563,0
-13.922133,126.151622,0
-14.017755,126.110606,0
-13.956231,126.22047,0
-14.010919,126.165863,0
-14.039646,126.214203,0
-14.049005,126.169119,0
-14.085382,126.165863,0
-14.081476,126.21225,0
-14.159601,126.191091,0
-14.185154,126.241466,0
-14.212986,126.226573,0
-14.230076,126.288829,0
-14.184666,126.345063,0
-14.136489,126.293712,0
-14.059259,126.329112,0
-13.969903,126.43214,0
-13.991957,126.469981,0
-13.928969,126.527517,0
-13.94199,126.569184,0
-14.077569,126.453298,0
-14.072931,126.52768,0
-14.113377,126.493663,0
-14.147393,126.521495,0
-14.140558,126.569184,0
-14.230076,126.603526,0
-14.175388,126.61085,0
-14.143976,126.651866,0
-14.066095,126.651866,0
-14.120782,126.692719,0
-14.072931,126.733735,0
-14.010919,126.747406,0
-14.031915,126.720225,0
-13.983575,126.707205,0
-13.982599,126.829763,0
-13.949395,126.810069,0
-13.949395,126.85727,0
-13.923517,126.807872,0
-13.791762,126.747406,0
-13.768324,126.814464,0
-13.818536,126.843028,0
-13.798028,126.877208,0
-13.768976,126.846446,0
-13.743341,126.863536,0
-13.76393,126.913748,0
-13.743341,126.90504,0
-13.723565,126.952891,0
-13.777765,127.02003,0
-13.825942,127.021169,0
-13.828058,127.07016,0
-13.887384,127.055349,0
-13.883884,127.085134,0
-13.967706,127.129731,0
-13.880548,127.165212,0
-13.949314,127.196951,0
