id,lat,lon,state,suburb,street
9551714744,-28.213663,153.5214311,,,Fraser Drive
3446325069,-28.2002215,153.5466587,,,Minjungbal Drive
9286572035,-27.682658,152.8017541,QLD,Ripley,Main Street
8708033822,-27.8093323,152.9497931,,,Gates Road
4030878007,-27.676934,152.9008469,,,Main Street
10221266391,-27.6966491,153.0400987,,,
978444451,-27.8993762,153.2843243,,,
596833744,-28.0801138,153.3649773,,,
4312164694,-28.0482363,153.3542658,,,Mudgeeraba Road
2261089355,-27.9979278,153.3383649,,,Station Street
2395659280,-27.9935374,153.3319336,,,
3841683431,-28.0089478,153.3926149,,,Ashmore Road
10221299408,-27.9996981,153.3760636,,,
185661985,-28.0740437,153.4440994,,,Gold Coast Highway
3354856691,-28.0459549,153.4081833,,,Allandale Entrance
1304245327,-28.0374825,153.4265128,,,Hooker Boulevard
3509261049,-27.9990613,153.4277916,,,
4148060188,-27.9862284,153.4105761,,,Ferry Road
3807666378,-27.9473159,153.3525023,,,Napper Road
3555053978,-27.936361,153.3978237,,,Brisbane Road
3827955757,-27.9257795,153.3368765,,,
13135630210,-27.9234929,153.3346186,,,
1278107156,-27.9136952,153.4002939,,,Morala Avenue
2261097030,-27.9691258,153.4152827,,,
9787115113,-27.8132316,153.2934422,,,Pimpama Jacobs Well Road
8526993574,-27.7836841,153.2608894,QLD,Ormeau,Eggersdorf Road
4458516913,-27.6930781,153.1350038,,,Kingston Road
10221266392,-27.6787453,153.1165298,,,Chambers Flat Road
11834315437,-27.7631124,153.2449637,,,
922268821,-27.7231149,153.1977339,,,Mount Warren Boulevard
1346651233,-27.7183969,153.2025634,,,Main Street
2624337588,-27.8695825,153.3056754,,,Abraham Road
11736398669,-27.8497889,153.3025143,,,City Centre Drive
9729952426,-27.8538656,153.316047,,,Foxwell Road
9435416846,-27.6607215,152.7417849,,,
3091796527,-27.6080945,152.7575887,QLD,North Ipswich,
8333254061,-27.620959,152.7810681,,,Blackstone Road
4574411348,-27.6447391,152.8685886,,Redbank Plains,Redbank Plains Road
9196226962,-27.5701855,152.7974739,,,
9244690964,-27.6051163,152.8683147,,,
10221266394,-27.5704104,152.8773339,,,Moggill Road
8730239135,-27.6254398,152.9681506,,,
2484578852,-27.6621322,153.0397767,,,
5821686988,-27.6110134,153.0559086,,,Compton Road
2402939707,-27.569411,153.0625208,QLD,Sunnybank,Mains Road
794940028,-27.5642181,153.0828557,,,Logan Road
5539319380,-27.5555789,152.9223758,,Middle Park,Horizon Drive
4931691822,-27.5577584,153.0810816,,,Logan Road
8661551887,-27.5396031,153.0818117,,,Creek Road
5714484694,-27.5122039,153.0539042,QLD,Greenslopes,Logan Road
366783365,-27.4765102,153.0119529,,,Mollison Street
2299022963,-27.466922,153.0474782,,,Merthyr Road
3335308200,-27.4650562,153.0791833,,,Junction Road
6023928782,-27.4461973,152.9525388,QLD,The Gap,Waterworks Road
3111899083,-27.4088847,152.9802263,,,Osborne Road
5080643676,-27.3993875,152.9587219,,,Patricks Road
10221266388,-27.4442347,152.9920854,,,Stewart Road
699591219,-27.4374089,153.0085337,,,
307562186,-27.4063642,152.9926384,,,Stafford Road
11377244466,-27.3622265,153.0127749,,,Albany Creek Road
7866904059,-27.3641926,153.0243883,,,Robinson Road West
7186894505,-27.346853,152.9694848,,,
345097080,-27.2978177,152.9765575,,,Sovereign Avenue
11834192055,-27.3300378,153.02697,,,
5245638901,-27.3064053,152.991551,,,Gympie Road
450676194,-27.2720245,153.0168739,,,Goodrich Road West
3998327755,-27.6432063,153.1123265,,,Wembley Road
3853148910,-27.6608298,153.1719795,,,Pacific Highway
1959940505,-27.6124985,153.1245934,,,
6810402627,-27.5771931,153.1134471,QLD,Rochedale,Gardner Road
8041436430,-27.588166,153.2802691,,,Bunker Road
11847331109,-27.566866,153.249406,QLD,Thornlands,Boundary Road
10105410623,-27.525263,153.1918374,,,Redland Bay Road
2149048524,-27.5023811,153.1029906,QLD,Carindale,
331124797,-27.4713952,153.0987059,,,Creek Road
11306738954,-27.4564936,153.1558841,QLD,Wynnum West,Wynnum Road
1363413237,-27.5251734,153.2688001,,,Middle Street
329990997,-27.4453373,153.172004,,,Florence Street
21277708,-27.1795492,151.2656074,,,Condamine Street
6114240400,-26.1883432,152.6614522,,,Nash Street
429775973,-27.1534755,152.9736982,,,Station Road
2395901137,-27.2430846,153.0189039,,,
3315837661,-27.2264475,153.0874608,,,Anzac Avenue
10698432081,-27.1935283,153.0289754,,,
7634594288,-27.104259,152.9497679,,,
10221266389,-27.0853686,152.9488882,,,King Street
10221032691,-27.0425215,152.9740049,QLD,Caboolture,Pumicestone Road
9591744395,-27.2189939,153.098417,,,Ashmole Road
2291364973,-26.8338234,153.1088748,,,Pelican Waters Boulevard
13673345304,-26.6627368,153.0502547,,,Jones Road
2281525119,-26.6563747,153.0887345,,,Horton Parade
7168568229,-26.6142465,153.0821215,,,Menzies Drive
1970794784,-26.5261635,153.088398,,,
4785452922,-26.4966674,153.0799654,,,Ridgeview Drive
9294815707,-26.8034263,153.1249102,,,Bowman Road
6907985653,-26.7402487,153.1158584,,,The Avenue
3033914408,-26.7021401,153.1315499,,,
4461196862,-26.6791928,153.1169614,,,
1304249101,-26.3989995,153.0896952,QLD,,
5541423621,-24.8907964,152.3206053,,,Takalvan Street
3619421894,-24.871826,152.3492782,,,Maryborough Street
11834276096,-23.9512175,151.3700316,,,
1928762464,-25.5374039,152.6975537,,,
3136331564,-25.282761,152.8399474,,,Main Street
1965770751,-20.7252333,139.4950308,,,Simpson Street
3355144064,-19.3157909,146.7274754,,,Hervey Range Road
11834318316,-19.3168651,146.7905073,,,
4499863491,-19.2977673,146.7605127,,,Ross River Road
11834282694,-19.247344,146.6779256,,,
11832459505,-19.2720301,146.7895883,,,
7602483886,-19.3150136,146.8159829,,,Lakeside Drive
832516570,-19.5717664,147.4049357,,,
10149059216,-19.2519668,146.8146356,,,Eyre Street
4891030430,-18.6508476,146.153403,,,Lannercost Street
1292972855,-17.523715,146.0286108,,,Edith Street
4566249089,-16.9982993,145.4236335,,,Byrnes Street
7745905198,-17.0193706,145.7276944,,,Walker Road
3355139144,-16.9434486,145.7398508,,,Mulgrave Road
5068608821,-16.8970583,145.698944,,,Larsen Road
5152993942,-16.8350578,145.6917897,,,
1494008798,-16.7646243,145.6693493,,,
6244247424,-16.933809,145.7537652,,,Mulgrave Road
997430185,-16.9238828,145.7708538,,,McLeod Street
4746382421,-16.4822401,145.462899,,,Macrossan Street
3548936706,-23.5284165,148.1644824,,,Egerton Street
2705143757,-23.3762569,150.509323,,,Fitzroy Street
2705104615,-23.3564704,150.5225463,,,
3085468932,-23.1290764,150.7408955,,,James Street
2852272012,-22.000489,148.0434986,,,St Francis Drive
1635115034,-21.1182269,149.1593726,,,Phillip Street
5834618561,-21.1585297,149.169382,,,Bridge Road
2968205106,-21.1438333,149.1877565,,,Gordon Street
1737918003,-21.1378508,149.1775732,,,Mangrove Road
1631266458,-21.0651342,149.1579377,,,Eimeo Road
11834321951,-21.0982384,149.1855101,,,
3890023123,-23.8699366,151.2393076,,,Dawson Highway
2591305020,-20.2775611,148.7010811,,,Proserpine Shute Harbour Road
